address_state,emp_title,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,purpose,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,emp_years,grade_numeric,sub_grade_numeric,issue_year,issue_month,issue_day,issue_weekday,last_credit_pull_year,last_credit_pull_month,last_credit_pull_day,last_credit_pull_weekday,last_payment_year,last_payment_month,last_payment_day,last_payment_weekday,next_payment_year,next_payment_month,next_payment_day,next_payment_weekday,term_months
VA,Loudoun County Public Schools,OWN,11-12-2021,15-12-2021,15-05-2021,Charged Off,15-06-2021,Debt consolidation,Source Verified,48575.0,0.2233,368.27,0.1465,15600,22,16223,5,2,2.4,2021,12,11,5,2021,12,15,2,2021,5,15,5,2021,6,15,1,60
CA,Credit Sesame,RENT,11-09-2021,14-09-2021,14-09-2021,Fully Paid,14-10-2021,Debt consolidation,Verified,150000.0,0.1412,1276.6,0.1864,35000,12,45958,0,4,4.0,2021,9,11,5,2021,9,14,1,2021,9,14,1,2021,10,14,3,36
CA,Fonseca McElroy Grinding,RENT,10-10-2021,15-10-2021,15-10-2021,Fully Paid,15-11-2021,renewable_energy,Verified,68724.0,0.1493,153.48,0.1719,6150,12,9208,3,4,4.4,2021,10,10,6,2021,10,15,4,2021,10,15,4,2021,11,15,0,60
GA,Emory University,MORTGAGE,11-07-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,Debt consolidation,Source Verified,53000.0,0.1465,456.27,0.0599,15000,20,16425,4,0,0.2,2021,7,11,6,2021,5,16,6,2021,7,14,2,2021,8,14,5,36
MD,Meso-scale Discovery,RENT,10-02-2021,16-02-2021,13-03-2021,Fully Paid,13-04-2021,Debt consolidation,Not Verified,60000.0,0.1752,555.68,0.1099,20000,25,20005,1,1,1.6,2021,2,10,2,2021,2,16,1,2021,3,13,5,2021,4,13,1,36
NY,SOUTH STREET SEAPORTM MUSEUM,RENT,09-12-2021,16-02-2021,12-12-2021,Fully Paid,12-01-2022,Debt consolidation,Verified,47250.0,0.2014,417.49,0.1183,12600,21,15030,5,1,1.4,2021,12,9,3,2021,2,16,1,2021,12,12,6,2022,1,12,2,36
CA,Unicorp,RENT,11-11-2021,14-08-2021,14-08-2021,Fully Paid,14-09-2021,other,Not Verified,62000.0,0.1665,395.67,0.1677,16000,38,21905,1,3,3.2,2021,11,11,3,2021,8,14,5,2021,8,14,5,2021,9,14,1,60
CT,"Cesco Brass, Ltd.",OWN,09-10-2021,14-11-2021,12-10-2021,Fully Paid,12-11-2021,Debt consolidation,Not Verified,35000.0,0.0771,164.02,0.1114,5000,15,5880,10,1,1.0,2021,10,9,5,2021,11,14,6,2021,10,12,1,2021,11,12,4,36
CT,AT&T,RENT,11-04-2021,16-01-2021,12-07-2021,Fully Paid,12-08-2021,Debt consolidation,Verified,47000.0,0.1698,389.3,0.1037,12000,11,13219,3,1,1.4,2021,4,11,6,2021,1,16,5,2021,7,12,0,2021,8,12,3,36
WI,Cardinal CG,MORTGAGE,10-07-2021,15-09-2021,12-11-2021,Fully Paid,12-12-2021,Debt consolidation,Source Verified,45000.0,0.18,76.92,0.0676,2500,21,2652,10,0,0.2,2021,7,10,5,2021,9,15,2,2021,11,12,4,2021,12,12,6,36
FL,PF Chang's China Bistro,RENT,11-01-2021,11-12-2021,11-07-2021,Charged Off,11-08-2021,Debt consolidation,Verified,50000.0,0.2232,462.25,0.1602,19000,19,3117,5,3,3.8,2021,1,11,0,2021,12,11,5,2021,7,11,6,2021,8,11,2,60
VA,Project HOPE,OWN,08-12-2021,11-03-2021,11-03-2021,Fully Paid,11-04-2021,Debt consolidation,Not Verified,69000.0,0.0868,383.37,0.0932,12000,39,13642,10,0,0.6,2021,12,8,2,2021,3,11,3,2021,3,11,3,2021,4,11,6,36
CA,Modesto Junior College,MORTGAGE,10-10-2021,16-05-2021,13-11-2021,Fully Paid,13-12-2021,Debt consolidation,Not Verified,118812.0,0.146,507.95,0.1335,15000,30,18287,10,2,2.6,2021,10,10,6,2021,5,16,6,2021,11,13,5,2021,12,13,0,36
OH,Apostolic Nursing Home,RENT,10-10-2021,12-10-2021,12-10-2021,Fully Paid,12-11-2021,Debt consolidation,Not Verified,39672.0,0.2008,572.32,0.1398,16750,19,20030,10,2,2.4,2021,10,10,6,2021,10,12,1,2021,10,12,1,2021,11,12,4,36
AL,Alabama Power,MORTGAGE,10-11-2021,14-10-2021,14-10-2021,Fully Paid,14-11-2021,Debt consolidation,Verified,97000.0,0.0808,309.61,0.0999,24000,28,18317,10,1,1.6,2021,11,10,2,2021,10,14,3,2021,10,14,3,2021,11,14,6,60
GA,Department of Defense,MORTGAGE,10-05-2021,16-02-2021,13-06-2021,Fully Paid,13-07-2021,other,Source Verified,70392.0,0.2308,48.67,0.1038,1500,26,1752,9,1,1.0,2021,5,10,0,2021,2,16,1,2021,6,13,6,2021,7,13,1,36
FL,City of Miami,RENT,10-06-2021,15-05-2021,13-08-2021,Fully Paid,13-09-2021,Debt consolidation,Source Verified,69996.0,0.1239,364.63,0.1186,11000,43,13140,9,1,1.8,2021,6,10,3,2021,5,15,5,2021,8,13,4,2021,9,13,0,36
CA,Lindmore Irrigation District,MORTGAGE,11-08-2021,16-05-2021,12-09-2021,Fully Paid,12-10-2021,Debt consolidation,Verified,135000.0,0.215,777.55,0.0749,25000,42,26611,4,0,0.6,2021,8,11,2,2021,5,16,6,2021,9,12,6,2021,10,12,1,36
FL,Indian River State College,MORTGAGE,10-01-2021,14-10-2021,13-02-2021,Fully Paid,13-03-2021,Debt consolidation,Not Verified,70000.0,0.2412,383.12,0.1533,11000,53,13792,10,3,3.4,2021,1,10,6,2021,10,14,3,2021,2,13,5,2021,3,13,5,36
FL,Target,MORTGAGE,11-01-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,home improvement,Verified,41600.0,0.2025,533.74,0.0617,17500,28,19215,10,0,0.4,2021,1,11,0,2021,1,14,3,2021,1,14,3,2021,2,14,6,36
WI,Manpower,RENT,09-07-2021,16-05-2021,12-05-2021,Fully Paid,12-06-2021,credit card,Not Verified,48000.0,0.208,87.09,0.1126,2650,15,3130,1,1,1.2,2021,7,9,4,2021,5,16,6,2021,5,12,2,2021,6,12,5,36
TX,caliber collision,MORTGAGE,11-04-2021,13-04-2021,13-04-2021,Fully Paid,13-05-2021,other,Source Verified,70000.0,0.241,412.27,0.1268,18250,25,22187,6,2,2.0,2021,4,11,6,2021,4,13,1,2021,4,13,1,2021,5,13,3,60
NY,national grid,MORTGAGE,09-08-2021,16-01-2021,12-09-2021,Fully Paid,12-10-2021,home improvement,Verified,82000.0,0.0897,254.37,0.1635,7200,24,9183,10,4,4.0,2021,8,9,0,2021,1,16,5,2021,9,12,6,2021,10,12,1,36
MD,Dept of Homeland Security,MORTGAGE,11-07-2021,13-10-2021,13-09-2021,Charged Off,13-10-2021,Debt consolidation,Verified,175400.0,0.1772,363.49,0.1839,10000,36,8109,10,4,4.2,2021,7,11,6,2021,10,13,2,2021,9,13,0,2021,10,13,2,36
VA,No title,RENT,11-06-2021,16-05-2021,14-06-2021,Fully Paid,14-07-2021,Debt consolidation,Not Verified,53819.0,0.0372,186.42,0.0742,6000,20,6711,2,0,0.4,2021,6,11,4,2021,5,16,6,2021,6,14,0,2021,7,14,2,36
GA,Teleperformance USA,OWN,09-12-2021,16-05-2021,10-07-2021,Charged Off,10-08-2021,other,Not Verified,18000.0,0.138,134.54,0.1287,4000,4,584,2,2,2.0,2021,12,9,3,2021,5,16,6,2021,7,10,5,2021,8,10,1,36
NC,NCSBI,MORTGAGE,11-11-2021,13-09-2021,13-08-2021,Fully Paid,13-09-2021,major purchase,Not Verified,94000.0,0.007,122.82,0.0662,4000,29,4343,10,0,0.2,2021,11,11,3,2021,9,13,0,2021,8,13,4,2021,9,13,0,36
IL,Analytics8,MORTGAGE,11-07-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,other,Not Verified,110000.0,0.1045,199.26,0.1199,6000,29,7167,4,1,1.8,2021,7,11,6,2021,5,14,4,2021,5,14,4,2021,6,14,0,36
IL,Mercer Investment Consulting,RENT,10-08-2021,16-05-2021,12-12-2021,Fully Paid,12-01-2022,Debt consolidation,Verified,59000.0,0.1442,187.69,0.0788,6000,26,6714,3,0,0.8,2021,8,10,1,2021,5,16,6,2021,12,12,6,2022,1,12,2,36
CA,Cartus,MORTGAGE,11-02-2021,16-05-2021,12-02-2021,Fully Paid,12-03-2021,Debt consolidation,Verified,83000.0,0.0749,424.89,0.2011,16000,9,19034,7,6,6.0,2021,2,11,3,2021,5,16,6,2021,2,12,4,2021,3,12,4,60
NY,Bronx Lebanon Hospital,RENT,11-01-2021,16-05-2021,14-02-2021,Fully Paid,14-03-2021,Debt consolidation,Not Verified,50000.0,0.1783,205.57,0.1417,6000,22,7400,10,2,2.8,2021,1,11,0,2021,5,16,6,2021,2,14,6,2021,3,14,6,36
MA,"The McLaughlin Brothers, P.C.",MORTGAGE,11-06-2021,16-05-2021,14-06-2021,Fully Paid,14-07-2021,Debt consolidation,Verified,180000.0,0.1115,464.94,0.1199,14000,24,16738,7,1,1.8,2021,6,11,4,2021,5,16,6,2021,6,14,0,2021,7,14,2,36
TX,Hewlett Packard,MORTGAGE,10-08-2021,15-12-2021,14-10-2021,Fully Paid,14-11-2021,Debt consolidation,Verified,54996.0,0.1798,279.1,0.1398,12000,35,16600,10,2,2.4,2021,8,10,1,2021,12,15,2,2021,10,14,3,2021,11,14,6,60
CT,Connecticut Kidney Center,RENT,10-03-2021,14-08-2021,12-12-2021,Fully Paid,12-01-2022,Debt consolidation,Verified,74000.0,0.2358,893.66,0.1719,25000,44,32050,2,4,4.4,2021,3,10,2,2021,8,14,5,2021,12,12,6,2022,1,12,2,36
CA,Dedola Global Logistics,RENT,09-09-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,Debt consolidation,Not Verified,48000.0,0.0725,51.72,0.1461,1500,18,1862,1,3,3.0,2021,9,9,3,2021,9,12,6,2021,9,12,6,2021,10,12,1,36
SC,great clips,RENT,10-10-2021,14-08-2021,14-06-2021,Charged Off,14-07-2021,moving,Not Verified,30000.0,0.0712,156.68,0.0654,8000,9,6775,5,0,0.6,2021,10,10,6,2021,8,14,5,2021,6,14,0,2021,7,14,2,60
NC,New Hanover County Schools,MORTGAGE,11-05-2021,15-01-2021,13-03-2021,Charged Off,13-04-2021,Debt consolidation,Verified,48000.0,0.116,139.96,0.0749,4500,22,2465,10,0,0.6,2021,5,11,1,2021,1,15,4,2021,3,13,5,2021,4,13,1,36
FL,Largo Medical Center-Indian Rocks Campus,RENT,11-08-2021,16-05-2021,15-04-2021,Fully Paid,15-05-2021,Debt consolidation,Verified,67000.0,0.259,644.14,0.1349,28000,28,37733,10,2,2.2,2021,8,11,2,2021,5,16,6,2021,4,15,3,2021,5,15,5,60
CA,"Music Exchange, Inc.",OWN,09-11-2021,11-01-2021,11-01-2021,Fully Paid,11-02-2021,Debt consolidation,Not Verified,40000.0,0.1671,393.65,0.1114,12000,21,13313,6,1,1.0,2021,11,9,1,2021,1,11,0,2021,1,11,0,2021,2,11,3,36
FL,sea world parks,MORTGAGE,11-08-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,Debt consolidation,Not Verified,64000.0,0.1761,578.36,0.1799,16000,46,20821,10,4,4.0,2021,8,11,2,2021,5,16,6,2021,8,14,5,2021,9,14,1,36
AL,"Televox Software, Inc",RENT,11-10-2021,13-09-2021,13-04-2021,Charged Off,13-05-2021,Debt consolidation,Not Verified,48000.0,0.2143,67.09,0.1269,2000,14,1262,1,1,1.8,2021,10,11,0,2021,9,13,0,2021,4,13,1,2021,5,13,3,36
WY,Halliburton Energy,MORTGAGE,10-03-2021,16-05-2021,13-01-2021,Fully Paid,13-02-2021,credit card,Not Verified,68000.0,0.1537,348.29,0.1533,10000,14,12526,10,3,3.4,2021,3,10,2,2021,5,16,6,2021,1,13,2,2021,2,13,5,36
OH,Insulators local union #80,MORTGAGE,11-07-2021,16-05-2021,16-05-2021,Current,16-06-2021,Debt consolidation,Verified,87500.0,0.2252,290.79,0.1199,13075,29,16831,10,1,1.8,2021,7,11,6,2021,5,16,6,2021,5,16,6,2021,6,16,2,60
OH,"Woda Construction, Inc",MORTGAGE,11-11-2021,12-11-2021,12-07-2021,Fully Paid,12-08-2021,credit card,Source Verified,100000.0,0.0322,293.16,0.1065,9000,21,9585,6,1,1.2,2021,11,11,3,2021,11,12,4,2021,7,12,0,2021,8,12,3,36
OR,SP Newsprint Co.,RENT,11-05-2021,14-02-2021,13-09-2021,Charged Off,13-10-2021,Debt consolidation,Not Verified,60000.0,0.2194,204.85,0.1839,8000,19,6466,5,4,4.2,2021,5,11,1,2021,2,14,6,2021,9,13,0,2021,10,13,2,60
CT,RM Contracting SISCA Northeast,MORTGAGE,11-02-2021,16-04-2021,12-03-2021,Fully Paid,12-04-2021,car,Verified,91200.0,0.1537,301.87,0.1268,9000,25,9992,0,2,2.0,2021,2,11,3,2021,4,16,4,2021,3,12,4,2021,4,12,0,36
WI,No title,MORTGAGE,10-07-2021,13-08-2021,13-04-2021,Charged Off,13-05-2021,Debt consolidation,Not Verified,24395.0,0.0905,126.78,0.1793,5000,8,4222,10,4,4.8,2021,7,10,5,2021,8,13,4,2021,4,13,1,2021,5,13,3,60
AZ,Go Daddy Inc,MORTGAGE,11-11-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,credit card,Verified,111239.96,0.2311,438.07,0.079,14000,24,15753,1,0,0.6,2021,11,11,3,2021,5,16,6,2021,8,14,5,2021,9,14,1,36
UT,Progrexion ASG,MORTGAGE,10-07-2021,14-07-2021,12-03-2021,Fully Paid,12-04-2021,Debt consolidation,Verified,138000.0,0.0977,577.05,0.1435,16800,22,19793,5,2,2.6,2021,7,10,5,2021,7,14,2,2021,3,12,4,2021,4,12,0,36
NJ,The Rockefeller University,RENT,10-06-2021,16-05-2021,13-07-2021,Fully Paid,13-08-2021,credit card,Not Verified,68000.0,0.1158,326.21,0.1075,10000,11,11744,7,1,1.2,2021,6,10,3,2021,5,16,6,2021,7,13,1,2021,8,13,4,36
CA,Benjamin Moore Paints,RENT,10-05-2021,15-05-2021,15-06-2021,Fully Paid,15-07-2021,Debt consolidation,Not Verified,56900.0,0.1232,356.81,0.1607,15000,22,21426,10,3,3.8,2021,5,10,0,2021,5,15,5,2021,6,15,1,2021,7,15,3,60
NY,Interface Solutions Inc.,RENT,11-09-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,Debt consolidation,Source Verified,64200.0,0.1505,327.34,0.1099,10000,16,11787,1,1,1.4,2021,9,11,5,2021,5,16,6,2021,9,14,1,2021,10,14,3,36
MI,United Solar Ovonic,MORTGAGE,11-07-2021,13-08-2021,12-04-2021,Fully Paid,12-05-2021,other,Verified,85000.0,0.1104,896.22,0.1839,35000,24,39132,3,4,4.2,2021,7,11,6,2021,8,13,4,2021,4,12,0,2021,5,12,2,60
CA,Mr B's Flowers,RENT,11-08-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,credit card,Not Verified,35960.0,0.1942,276.96,0.1149,8400,11,9970,10,1,1.6,2021,8,11,2,2021,5,16,6,2021,8,14,5,2021,9,14,1,36
NJ,TD Bank,RENT,10-04-2021,16-05-2021,13-05-2021,Fully Paid,13-06-2021,major purchase,Verified,38400.0,0.1409,34.29,0.1422,1000,7,1234,5,2,2.8,2021,4,10,5,2021,5,16,6,2021,5,13,3,2021,6,13,6,36
TX,HEB,MORTGAGE,11-06-2021,16-05-2021,12-12-2021,Charged Off,12-01-2022,other,Not Verified,27600.0,0.19,209.82,0.1562,6000,14,3560,5,3,3.0,2021,6,11,4,2021,5,16,6,2021,12,12,6,2022,1,12,2,36
NY,manco equipment rental.co.inc,RENT,11-08-2021,16-04-2021,16-05-2021,Current,16-06-2021,credit card,Source Verified,54000.0,0.1804,507.76,0.1799,20000,16,28912,7,4,4.0,2021,8,11,2,2021,4,16,4,2021,5,16,6,2021,6,16,2,60
CT,Tecogen,OWN,10-12-2021,11-08-2021,11-11-2021,Fully Paid,11-12-2021,Debt consolidation,Source Verified,42000.0,0.1251,406.36,0.1335,12000,15,12734,0,2,2.6,2021,12,10,4,2021,8,11,2,2021,11,11,3,2021,12,11,5,36
MO,Brokerage Unlimited Inc.,MORTGAGE,11-06-2021,14-01-2021,14-02-2021,Fully Paid,14-03-2021,Debt consolidation,Source Verified,25500.0,0.0706,216.11,0.0699,7000,8,7762,0,0,0.4,2021,6,11,4,2021,1,14,3,2021,2,14,6,2021,3,14,6,36
NJ,Presbyterian Church,MORTGAGE,08-03-2021,11-04-2021,11-04-2021,Fully Paid,11-05-2021,credit card,Not Verified,63000.0,0.1728,852.87,0.1387,25000,29,30913,0,3,3.8,2021,3,8,0,2021,4,11,6,2021,4,11,6,2021,5,11,1,36
IL,Chicago Franchise Systems,MORTGAGE,10-12-2021,13-12-2021,13-12-2021,Fully Paid,13-01-2022,car,Source Verified,136000.0,0.02,152.5,0.0617,5000,18,5491,3,0,0.4,2021,12,10,4,2021,12,13,0,2021,12,13,0,2022,1,13,3,36
CA,Organon Professional Services,MORTGAGE,09-09-2021,16-02-2021,11-09-2021,Fully Paid,11-10-2021,credit card,Verified,115000.0,0.0417,430.75,0.1183,13000,21,14884,3,1,1.4,2021,9,9,3,2021,2,16,1,2021,9,11,5,2021,10,11,0,36
CA,"Agnitsch Electric, Inc.",RENT,10-05-2021,13-06-2021,13-06-2021,Fully Paid,13-07-2021,Debt consolidation,Not Verified,48000.0,0.2396,548.56,0.1422,16000,22,19748,2,2,2.8,2021,5,10,0,2021,6,13,6,2021,6,13,6,2021,7,13,1,36
NY,TIAA-CREF,MORTGAGE,09-11-2021,13-02-2021,11-02-2021,Fully Paid,11-03-2021,Debt consolidation,Verified,56000.0,0.1273,620.56,0.1461,18000,26,20606,4,3,3.0,2021,11,9,1,2021,2,13,5,2021,2,11,3,2021,3,11,3,36
NY,"Christian Dior Perfumes, LLC",RENT,11-07-2021,16-05-2021,15-06-2021,Charged Off,15-07-2021,Debt consolidation,Source Verified,120000.0,0.1096,378.67,0.2099,14000,26,17419,10,5,5.4,2021,7,11,6,2021,5,16,6,2021,6,15,1,2021,7,15,3,60
NY,Highland Hospital,MORTGAGE,11-04-2021,16-04-2021,14-04-2021,Fully Paid,14-05-2021,Debt consolidation,Source Verified,100000.0,0.1451,311.8,0.0766,10000,38,11225,8,0,0.8,2021,4,11,6,2021,4,16,4,2021,4,14,2,2021,5,14,4,36
NC,mclane carolina,MORTGAGE,11-06-2021,11-08-2021,11-08-2021,Fully Paid,11-09-2021,home improvement,Not Verified,70000.0,0.1466,186.61,0.0749,6000,22,6038,9,0,0.6,2021,6,11,4,2021,8,11,2,2021,8,11,2,2021,9,11,5,36
WI,Manfredi & Associates,RENT,11-07-2021,14-08-2021,14-08-2021,Fully Paid,14-09-2021,wedding,Source Verified,40000.0,0.1536,108.58,0.0542,3600,12,3909,5,0,0.0,2021,7,11,6,2021,8,14,5,2021,8,14,5,2021,9,14,1,36
NY,"Albany Molecular Research, Inc. (AMRI)",MORTGAGE,11-11-2021,16-02-2021,14-12-2021,Fully Paid,14-01-2022,credit card,Source Verified,38000.0,0.2094,411.68,0.0991,12775,23,14820,10,1,1.0,2021,11,11,3,2021,2,16,1,2021,12,14,1,2022,1,14,4,36
MI,Target,MORTGAGE,09-04-2021,14-04-2021,09-07-2021,Fully Paid,09-08-2021,Debt consolidation,Not Verified,26004.0,0.1472,138.15,0.1474,4000,10,4145,10,3,3.4,2021,4,9,4,2021,4,14,2,2021,7,9,4,2021,8,9,0,36
CA,No title,MORTGAGE,11-11-2021,14-11-2021,14-11-2021,Fully Paid,14-12-2021,home improvement,Verified,192000.0,0.1034,175.23,0.079,5600,23,6308,10,0,0.6,2021,11,11,3,2021,11,14,6,2021,11,14,6,2021,12,14,1,36
TX,Clay County,OWN,11-06-2021,15-05-2021,14-06-2021,Fully Paid,14-07-2021,major purchase,Not Verified,50000.0,0.1325,378.76,0.0849,12000,36,13635,7,0,0.8,2021,6,11,4,2021,5,15,5,2021,6,14,0,2021,7,14,2,36
OH,Science Applications International Corp.,MORTGAGE,10-09-2021,12-12-2021,12-12-2021,Fully Paid,12-01-2022,home improvement,Verified,137720.0,0.0109,402.24,0.0714,13000,21,14107,6,0,0.4,2021,9,10,4,2021,12,12,6,2021,12,12,6,2022,1,12,2,36
OH,supplemental healthcare,RENT,09-04-2021,12-05-2021,12-05-2021,Fully Paid,12-06-2021,car,Not Verified,37050.0,0.1263,250.69,0.08,8000,23,9025,2,0,0.4,2021,4,9,4,2021,5,12,2,2021,5,12,2,2021,6,12,5,36
NM,Wagon Mound Schools,MORTGAGE,11-10-2021,15-03-2021,14-10-2021,Fully Paid,14-11-2021,Debt consolidation,Source Verified,45996.0,0.2463,52.96,0.1629,1500,16,1906,10,3,3.0,2021,10,11,0,2021,3,15,0,2021,10,14,3,2021,11,14,6,36
NY,No title,MORTGAGE,11-10-2021,13-09-2021,13-09-2021,Fully Paid,13-10-2021,home improvement,Source Verified,200000.0,0.023,213.05,0.0603,7000,23,7575,9,0,0.0,2021,10,11,0,2021,9,13,0,2021,9,13,0,2021,10,13,2,36
FL,"Suwannee Valley Dental, Inc",MORTGAGE,10-03-2021,16-02-2021,12-11-2021,Fully Paid,12-12-2021,other,Not Verified,36000.0,0.0923,322.11,0.0988,10000,32,11570,10,1,1.0,2021,3,10,2,2021,2,16,1,2021,11,12,4,2021,12,12,6,36
WY,Wy Department of Transportation,RENT,09-02-2021,15-06-2021,11-07-2021,Fully Paid,11-08-2021,Debt consolidation,Not Verified,33996.0,0.2471,200.8,0.1253,6000,19,7156,1,2,2.0,2021,2,9,1,2021,6,15,1,2021,7,11,6,2021,8,11,2,36
MD,Boykin Transport,RENT,09-09-2021,12-10-2021,12-11-2021,Fully Paid,12-12-2021,car,Not Verified,57996.0,0.0048,298.21,0.1183,9000,7,10804,4,1,1.4,2021,9,9,3,2021,10,12,1,2021,11,12,4,2021,12,12,6,36
OR,"Windsor Solutions, Inc.",MORTGAGE,11-04-2021,16-05-2021,12-05-2021,Fully Paid,12-06-2021,Debt consolidation,Verified,120000.0,0.124,463.3,0.138,20000,27,22576,10,2,2.6,2021,4,11,6,2021,5,16,6,2021,5,12,2,2021,6,12,5,60
CA,Imperial County Office of Education,MORTGAGE,11-12-2021,16-05-2021,16-05-2021,Current,16-06-2021,Debt consolidation,Verified,63996.0,0.2376,270.71,0.1171,12250,30,14323,10,1,1.4,2021,12,11,5,2021,5,16,6,2021,5,16,6,2021,6,16,2,60
CT,Porsche Of Fairfield,OWN,10-04-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,major purchase,Not Verified,60000.0,0.0996,175.06,0.157,5000,4,6223,1,3,3.6,2021,4,10,5,2021,8,12,3,2021,8,12,3,2021,9,12,6,36
TX,Texas Terminals,OWN,10-07-2021,11-08-2021,11-08-2021,Fully Paid,11-09-2021,major purchase,Not Verified,60000.0,0.076,303.23,0.0714,9800,23,10394,8,0,0.4,2021,7,10,5,2021,8,11,2,2021,8,11,2,2021,9,11,5,36
CA,SHARP MEDICAL CENTER CHULA VISTA,RENT,11-02-2021,16-02-2021,16-03-2021,Fully Paid,16-04-2021,small business,Verified,80000.0,0.1806,633.21,0.1788,25000,51,37992,6,4,4.8,2021,2,11,3,2021,2,16,1,2021,3,16,1,2021,4,16,4,60
DC,United States House of Representatives,RENT,11-09-2021,12-09-2021,12-08-2021,Fully Paid,12-09-2021,Debt consolidation,Source Verified,75000.0,0.0998,320.43,0.1171,14500,17,15958,0,1,1.4,2021,9,11,5,2021,9,12,6,2021,8,12,3,2021,9,12,6,60
IL,(Collaborative) Abbott Nutrition Intl,MORTGAGE,11-12-2021,15-11-2021,14-12-2021,Fully Paid,14-01-2022,Debt consolidation,Verified,50000.0,0.2131,601.0,0.0991,18650,26,21636,0,1,1.0,2021,12,11,5,2021,11,15,0,2021,12,14,1,2022,1,14,4,36
MO,Ridewell Suspensions,MORTGAGE,11-08-2021,13-02-2021,12-08-2021,Charged Off,12-09-2021,car,Source Verified,55460.0,0.0682,69.79,0.1399,3000,17,982,0,2,2.4,2021,8,11,2,2021,2,13,5,2021,8,12,3,2021,9,12,6,60
PA,Pep,RENT,11-01-2021,14-07-2021,12-12-2021,Fully Paid,12-01-2022,Debt consolidation,Source Verified,42000.0,0.0869,306.68,0.0654,10000,20,10893,1,0,0.6,2021,1,11,0,2021,7,14,2,2021,12,12,6,2022,1,12,2,36
CT,Griswold Corp.,MORTGAGE,11-07-2021,16-02-2021,14-08-2021,Fully Paid,14-09-2021,other,Not Verified,55000.0,0.0945,212.93,0.0599,7000,29,7665,10,0,0.2,2021,7,11,6,2021,2,16,1,2021,8,14,5,2021,9,14,1,36
LA,bisso marine,RENT,11-12-2021,15-08-2021,14-12-2021,Fully Paid,14-01-2022,vacation,Not Verified,40000.0,0.1299,122.15,0.1349,3600,8,4397,1,2,2.0,2021,12,11,5,2021,8,15,6,2021,12,14,1,2022,1,14,4,36
CA,University of California Riverside,MORTGAGE,11-02-2021,13-11-2021,13-11-2021,Fully Paid,13-12-2021,Debt consolidation,Source Verified,78000.0,0.0397,421.74,0.1037,13000,24,15163,10,1,1.4,2021,2,11,3,2021,11,13,5,2021,11,13,5,2021,12,13,0,36
KS,Sedgwick County,MORTGAGE,11-11-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,Debt consolidation,Not Verified,44959.0,0.0598,330.76,0.1171,10000,9,11841,2,1,1.4,2021,11,11,3,2021,6,14,0,2021,6,14,0,2021,7,14,2,36
MI,Merrill Technologies Group,MORTGAGE,11-11-2021,12-12-2021,12-01-2021,Fully Paid,12-02-2021,credit card,Not Verified,72000.0,0.1577,138.17,0.0662,4500,20,4525,10,0,0.2,2021,11,11,3,2021,12,12,6,2021,1,12,1,2021,2,12,4,36
OK,Williams,MORTGAGE,11-07-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,medical,Verified,90000.0,0.0313,463.09,0.0699,15000,32,16616,3,0,0.4,2021,7,11,6,2021,2,14,6,2021,2,14,6,2021,3,14,6,36
CA,Garden Grove First Pre-School,OWN,11-09-2021,14-10-2021,13-03-2021,Fully Paid,13-04-2021,other,Source Verified,24000.0,0.055,155.51,0.0749,5000,23,5400,7,0,0.6,2021,9,11,5,2021,10,14,3,2021,3,13,5,2021,4,13,1,36
AL,City of Opelika,RENT,11-12-2021,15-08-2021,15-09-2021,Fully Paid,15-10-2021,Debt consolidation,Verified,41500.0,0.1793,396.66,0.1991,15000,22,23148,2,4,4.6,2021,12,11,5,2021,8,15,6,2021,9,15,2,2021,10,15,4,60
KS,ConocoPhillips,MORTGAGE,11-04-2021,16-02-2021,16-02-2021,Fully Paid,16-03-2021,credit card,Verified,105600.0,0.2419,886.49,0.1788,35000,48,53156,10,4,4.8,2021,4,11,6,2021,2,16,1,2021,2,16,1,2021,3,16,1,60
TX,VCC,RENT,10-01-2021,16-05-2021,12-11-2021,Fully Paid,12-12-2021,Debt consolidation,Not Verified,66500.0,0.1971,532.8,0.1218,16000,27,19135,4,1,1.6,2021,1,10,6,2021,5,16,6,2021,11,12,4,2021,12,12,6,36
GA,Crow Friedman Group,RENT,11-03-2021,16-05-2021,12-07-2021,Fully Paid,12-08-2021,Debt consolidation,Not Verified,63000.0,0.1434,163.08,0.1074,5000,11,5556,10,1,1.6,2021,3,11,3,2021,5,16,6,2021,7,12,0,2021,8,12,3,36
