address_state,emp_title,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,purpose,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,emp_years,grade_numeric,sub_grade_numeric,issue_year,issue_month,issue_day,issue_weekday,last_credit_pull_year,last_credit_pull_month,last_credit_pull_day,last_credit_pull_weekday,last_payment_year,last_payment_month,last_payment_day,last_payment_weekday,next_payment_year,next_payment_month,next_payment_day,next_payment_weekday,term_months
NC,BB&T,MORTGAGE,11-06-2021,15-08-2021,12-02-2021,Fully Paid,12-03-2021,major purchase,Not Verified,58075.0,0.1275,121.67,0.0599,4000,12,4134,6,0,0.2,2021,6,11,4,2021,8,15,6,2021,2,12,4,2021,3,12,4,36
OR,No title,MORTGAGE,10-07-2021,15-11-2021,11-06-2021,Fully Paid,11-07-2021,major purchase,Not Verified,36000.0,0.058,123.07,0.0676,4000,16,4117,6,0,0.2,2021,7,10,5,2021,11,15,0,2021,6,11,4,2021,7,11,6,36
FL,rust tech,MORTGAGE,11-08-2021,14-04-2021,12-12-2021,Fully Paid,12-01-2022,major purchase,Not Verified,45000.0,0.2171,304.18,0.0599,10000,14,10613,6,0,0.2,2021,8,11,2,2021,4,14,2,2021,12,12,6,2022,1,12,2,36
PA,LW ZELMORE HEATING  and  COOLING,MORTGAGE,11-08-2021,16-05-2021,13-11-2021,Fully Paid,13-12-2021,major purchase,Not Verified,24996.0,0.1762,182.51,0.0599,6000,15,6530,6,0,0.2,2021,8,11,2,2021,5,16,6,2021,11,13,5,2021,12,13,0,36
LA,Miller & Hampton,MORTGAGE,11-05-2021,16-05-2021,14-06-2021,Fully Paid,14-07-2021,major purchase,Not Verified,35000.0,0.1437,152.09,0.0599,5000,59,5475,6,0,0.2,2021,5,11,1,2021,5,16,6,2021,6,14,0,2021,7,14,2,36
TX,Reznikoff custome furniture,MORTGAGE,09-12-2021,12-12-2021,13-01-2021,Fully Paid,13-02-2021,major purchase,Not Verified,28500.0,0.2013,81.17,0.0774,2600,21,2922,6,0,0.4,2021,12,9,3,2021,12,12,6,2021,1,13,2,2021,2,13,5,36
GA,Automobile Acceptance Corporation,MORTGAGE,11-06-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,major purchase,Not Verified,37290.0,0.1303,165.88,0.0542,5500,24,5972,7,0,0.0,2021,6,11,4,2021,6,14,0,2021,6,14,0,2021,7,14,2,36
GA,Consilium Consulting,MORTGAGE,10-07-2021,13-07-2021,13-08-2021,Fully Paid,13-09-2021,major purchase,Not Verified,68004.0,0.0069,122.4,0.0639,4000,18,4407,7,0,0.0,2021,7,10,5,2021,7,13,1,2021,8,13,4,2021,9,13,0,36
OH,The Toledo Hospital,MORTGAGE,11-07-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,major purchase,Not Verified,70000.0,0.0927,180.96,0.0542,6000,26,6465,7,0,0.0,2021,7,11,6,2021,1,14,3,2021,1,14,3,2021,2,14,6,36
NY,goodyear/dunlop,MORTGAGE,11-11-2021,16-02-2021,14-12-2021,Fully Paid,14-01-2022,major purchase,Not Verified,55000.0,0.1523,85.22,0.0603,2800,42,3068,7,0,0.0,2021,11,11,3,2021,2,16,1,2021,12,14,1,2022,1,14,4,36
CA,Hewlett Packard,MORTGAGE,09-11-2021,15-12-2021,11-11-2021,Fully Paid,11-12-2021,major purchase,Not Verified,1440000.0,0.0,198.78,0.074,6400,38,7063,7,0,0.2,2021,11,9,1,2021,12,15,2,2021,11,11,3,2021,12,11,5,36
MN,CLE,MORTGAGE,10-05-2021,12-01-2021,12-01-2021,Fully Paid,12-02-2021,major purchase,Not Verified,33360.0,0.1475,77.36,0.0714,2500,15,2717,7,0,0.4,2021,5,10,0,2021,1,12,1,2021,1,12,1,2021,2,12,4,36
FL,BROOKS INSURANCE SERVICES,MORTGAGE,11-03-2021,14-01-2021,13-02-2021,Fully Paid,13-03-2021,major purchase,Not Verified,45000.0,0.0931,151.64,0.0579,5000,13,5394,8,0,0.2,2021,3,11,3,2021,1,14,3,2021,2,13,5,2021,3,13,5,36
TX,Southwest Consulting Associates,MORTGAGE,10-08-2021,16-03-2021,10-12-2021,Fully Paid,10-01-2022,major purchase,Not Verified,103200.0,0.0752,276.91,0.0676,9000,21,9195,8,0,0.2,2021,8,10,1,2021,3,16,1,2021,12,10,4,2022,1,10,0,36
FL,DAY & ZIMMERMANN,MORTGAGE,11-03-2021,14-03-2021,14-03-2021,Fully Paid,14-04-2021,major purchase,Not Verified,100000.0,0.0656,198.47,0.0729,6400,23,7145,8,0,0.6,2021,3,11,3,2021,3,14,6,2021,3,14,6,2021,4,14,2,36
IL,comcast,MORTGAGE,09-11-2021,15-08-2021,11-01-2021,Fully Paid,11-02-2021,major purchase,Not Verified,50000.0,0.0617,221.28,0.0859,7000,22,7588,8,0,0.6,2021,11,9,1,2021,8,15,6,2021,1,11,0,2021,2,11,3,36
LA,Ochsner clinc,MORTGAGE,10-03-2021,16-05-2021,13-03-2021,Fully Paid,13-04-2021,major purchase,Not Verified,39000.0,0.0,311.1,0.0751,10000,32,11200,8,0,0.6,2021,3,10,2,2021,5,16,6,2021,3,13,5,2021,4,13,1,36
MO,heritage electric,MORTGAGE,11-10-2021,14-11-2021,14-11-2021,Fully Paid,14-12-2021,major purchase,Not Verified,48000.0,0.1963,228.27,0.0603,7500,29,8218,9,0,0.0,2021,10,11,0,2021,11,14,6,2021,11,14,6,2021,12,14,1,36
NY,oconnell electric company,MORTGAGE,10-07-2021,16-04-2021,13-08-2021,Fully Paid,13-09-2021,major purchase,Not Verified,65000.0,0.1314,172.05,0.0788,5500,35,6194,9,0,0.8,2021,7,10,5,2021,4,16,4,2021,8,13,4,2021,9,13,0,36
TX,NASA--Johnson Space Center,MORTGAGE,11-01-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,major purchase,Not Verified,80000.0,0.0319,191.06,0.0579,6300,12,6728,0,0,0.2,2021,1,11,0,2021,9,12,6,2021,9,12,6,2021,10,12,1,36
PA,Retired,MORTGAGE,09-07-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,major purchase,Not Verified,58000.0,0.1589,109.17,0.0768,3500,25,3930,0,0,0.2,2021,7,9,4,2021,8,12,3,2021,8,12,3,2021,9,12,6,36
NC,PHT Corporation,MORTGAGE,11-01-2021,13-06-2021,13-05-2021,Fully Paid,13-06-2021,major purchase,Not Verified,200000.0,0.0833,92.26,0.0617,3025,31,3305,0,0,0.4,2021,1,11,0,2021,6,13,6,2021,5,13,3,2021,6,13,6,36
DC,Ameresco,MORTGAGE,10-08-2021,11-02-2021,11-02-2021,Fully Paid,11-03-2021,major purchase,Not Verified,90000.0,0.0755,309.42,0.0714,10000,12,10283,0,0,0.4,2021,8,10,1,2021,2,11,3,2021,2,11,3,2021,3,11,3,36
GA,Standridge Color Corporation,MORTGAGE,11-05-2021,14-09-2021,14-05-2021,Fully Paid,14-06-2021,major purchase,Not Verified,120000.0,0.0647,113.1,0.0542,3750,32,4062,10,0,0.0,2021,5,11,1,2021,9,14,1,2021,5,14,4,2021,6,14,0,36
MI,"Holcim US, Inc.",MORTGAGE,10-03-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,major purchase,Not Verified,120000.0,0.0923,215.39,0.0676,7000,37,7626,10,0,0.2,2021,3,10,2,2021,9,12,6,2021,9,12,6,2021,10,12,1,36
FL,Nash Inc,MORTGAGE,09-05-2021,16-05-2021,12-06-2021,Fully Paid,12-07-2021,major purchase,Not Verified,101400.0,0.0686,143.77,0.0932,4500,32,5175,10,0,0.6,2021,5,9,6,2021,5,16,6,2021,6,12,5,2021,7,12,0,36
NJ,kennedy university hospital- stratford c,MORTGAGE,10-07-2021,13-07-2021,13-08-2021,Fully Paid,13-09-2021,major purchase,Not Verified,110000.0,0.1097,149.34,0.0751,4800,21,5376,10,0,0.6,2021,7,10,5,2021,7,13,1,2021,8,13,4,2021,9,13,0,36
OK,Valir Health,MORTGAGE,11-06-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,major purchase,Not Verified,60000.0,0.0702,182.51,0.0599,6000,16,6570,2,0,0.2,2021,6,11,4,2021,6,14,0,2021,6,14,0,2021,7,14,2,36
AL,No title,MORTGAGE,11-04-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,major purchase,Not Verified,100000.0,0.1416,154.21,0.0692,5000,35,5448,4,0,0.4,2021,4,11,6,2021,2,13,5,2021,1,13,2,2021,2,13,5,36
AZ,Sahuaro Seed and Feed LLC,MORTGAGE,11-08-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,major purchase,Not Verified,60000.0,0.26,273.23,0.0699,8850,19,9812,5,0,0.4,2021,8,11,2,2021,4,14,2,2021,4,14,2,2021,5,14,4,36
WV,"digging&rigging,inc",MORTGAGE,11-07-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,major purchase,Not Verified,94700.0,0.08,248.82,0.0749,8000,26,8957,8,0,0.6,2021,7,11,6,2021,7,14,2,2021,7,14,2,2021,8,14,5,36
FL,Hobart,MORTGAGE,11-05-2021,13-03-2021,13-02-2021,Fully Paid,13-03-2021,major purchase,Not Verified,50000.0,0.0127,243.34,0.0599,8000,16,8620,1,0,0.2,2021,5,11,1,2021,3,13,5,2021,2,13,5,2021,3,13,5,36
VA,The Carpet Company,MORTGAGE,11-07-2021,12-10-2021,12-10-2021,Fully Paid,12-11-2021,major purchase,Not Verified,57240.0,0.022,304.18,0.0599,10000,21,10581,1,0,0.2,2021,7,11,6,2021,10,12,1,2021,10,12,1,2021,11,12,4,36
FL,Triad Digital Media,MORTGAGE,09-10-2021,12-10-2021,12-11-2021,Fully Paid,12-12-2021,major purchase,Not Verified,45000.0,0.1963,124.88,0.0774,4000,15,4496,1,0,0.4,2021,10,9,5,2021,10,12,1,2021,11,12,4,2021,12,12,6,36
NJ,NJSEA,MORTGAGE,09-07-2021,15-06-2021,12-08-2021,Fully Paid,12-09-2021,major purchase,Not Verified,35004.0,0.0223,112.81,0.08,3600,23,4091,1,0,0.4,2021,7,9,4,2021,6,15,1,2021,8,12,3,2021,9,12,6,36
NY,Faxton-St. Luke's Healthcare,MORTGAGE,10-05-2021,11-08-2021,11-12-2021,Fully Paid,11-01-2022,major purchase,Not Verified,69996.0,0.1332,91.8,0.0639,3000,34,3224,10,0,0.0,2021,5,10,0,2021,8,11,2,2021,12,11,5,2022,1,11,1,36
OH,The University of Akron,MORTGAGE,10-04-2021,11-12-2021,11-12-2021,Fully Paid,11-01-2022,major purchase,Not Verified,72000.0,0.1933,97.93,0.0639,3200,37,3448,10,0,0.0,2021,4,10,5,2021,12,11,5,2021,12,11,5,2022,1,11,1,36
KY,No title,MORTGAGE,11-08-2021,16-01-2021,14-08-2021,Fully Paid,14-09-2021,major purchase,Not Verified,59000.0,0.024,60.32,0.0542,2000,42,2172,10,0,0.0,2021,8,11,2,2021,1,16,5,2021,8,14,5,2021,9,14,1,36
OH,Federal Aviation Admin.,MORTGAGE,11-03-2021,15-11-2021,14-04-2021,Fully Paid,14-05-2021,major purchase,Not Verified,123996.0,0.2026,60.32,0.0542,2000,44,2172,10,0,0.0,2021,3,11,3,2021,11,15,0,2021,4,14,2,2021,5,14,4,36
IL,"Aquent, LLC",MORTGAGE,11-06-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,major purchase,Not Verified,93132.0,0.0571,76.05,0.0599,2500,20,2738,10,0,0.2,2021,6,11,4,2021,6,14,0,2021,6,14,0,2021,7,14,2,36
AR,No title,MORTGAGE,11-07-2021,13-04-2021,13-03-2021,Fully Paid,13-04-2021,major purchase,Not Verified,57000.0,0.1421,182.51,0.0599,6000,23,6451,10,0,0.2,2021,7,11,6,2021,4,13,1,2021,3,13,5,2021,4,13,1,36
NC,NCSBI,MORTGAGE,11-11-2021,13-09-2021,13-08-2021,Fully Paid,13-09-2021,major purchase,Not Verified,94000.0,0.007,122.82,0.0662,4000,29,4343,10,0,0.2,2021,11,11,3,2021,9,13,0,2021,8,13,4,2021,9,13,0,36
MI,General Motors,MORTGAGE,11-12-2021,14-08-2021,14-07-2021,Fully Paid,14-08-2021,major purchase,Not Verified,109000.0,0.063,373.33,0.0751,12000,12,13405,10,0,0.4,2021,12,11,5,2021,8,14,5,2021,7,14,2,2021,8,14,5,36
TX,kcs railway,MORTGAGE,11-08-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,major purchase,Not Verified,100000.0,0.1064,173.66,0.0699,5625,42,6242,10,0,0.4,2021,8,11,2,2021,4,14,2,2021,4,14,2,2021,5,14,4,36
AL,No title,MORTGAGE,11-03-2021,16-05-2021,14-03-2021,Fully Paid,14-04-2021,major purchase,Not Verified,150000.0,0.1,296.07,0.0692,9600,38,10658,10,0,0.4,2021,3,11,3,2021,5,16,6,2021,3,14,6,2021,4,14,2,36
AR,Tyson Foods,MORTGAGE,11-04-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,major purchase,Not Verified,122000.0,0.1111,185.05,0.0692,6000,29,6662,10,0,0.4,2021,4,11,6,2021,5,14,4,2021,5,14,4,2021,6,14,0,36
IL,The University of Chicago,MORTGAGE,10-08-2021,11-02-2021,11-02-2021,Fully Paid,11-03-2021,major purchase,Not Verified,57738.0,0.1151,216.59,0.0714,7000,29,7198,10,0,0.4,2021,8,10,1,2021,2,11,3,2021,2,11,3,2021,3,11,3,36
NY,"The City Of New York, Dept of Education",MORTGAGE,11-09-2021,12-07-2021,12-07-2021,Fully Paid,12-08-2021,major purchase,Not Verified,57000.0,0.1583,93.34,0.0751,3000,55,3166,10,0,0.4,2021,9,11,5,2021,7,12,0,2021,7,12,0,2021,8,12,3,36
WI,Stevens Point Police Department,MORTGAGE,11-10-2021,15-10-2021,14-10-2021,Fully Paid,14-11-2021,major purchase,Not Verified,55000.0,0.2119,203.39,0.079,6500,28,7322,10,0,0.6,2021,10,11,0,2021,10,15,4,2021,10,14,3,2021,11,14,6,36
KY,Highlands Funeral Home,MORTGAGE,10-07-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,major purchase,Not Verified,84000.0,0.1581,31.12,0.0751,1000,23,1119,10,0,0.6,2021,7,10,5,2021,5,13,3,2021,5,13,3,2021,6,13,6,36
MA,Berkshire Health Systems,MORTGAGE,08-10-2021,16-04-2021,11-11-2021,Fully Paid,11-12-2021,major purchase,Not Verified,57996.0,0.0935,229.2,0.0907,7200,30,8251,10,0,0.6,2021,10,8,4,2021,4,16,4,2021,11,11,3,2021,12,11,5,36
NY,Point-N-Click,MORTGAGE,10-01-2021,10-11-2021,10-11-2021,Fully Paid,10-12-2021,major purchase,Not Verified,70000.0,0.2309,203.33,0.0788,6500,40,6846,10,0,0.8,2021,1,10,6,2021,11,10,2,2021,11,10,2,2021,12,10,4,36
CA,isabella Installations,MORTGAGE,08-05-2021,16-01-2021,09-12-2021,Fully Paid,09-01-2022,major purchase,Not Verified,80000.0,0.146,237.21,0.0863,7500,24,8290,10,0,0.8,2021,5,8,5,2021,1,16,5,2021,12,9,3,2022,1,9,6,36
CA,Smart&final,MORTGAGE,11-11-2021,13-02-2021,13-02-2021,Fully Paid,13-03-2021,major purchase,Not Verified,62400.0,0.1165,182.62,0.0603,6000,20,6370,2,0,0.0,2021,11,11,3,2021,2,13,5,2021,2,13,5,2021,3,13,5,36
AZ,Vi at Silverstone,MORTGAGE,11-05-2021,14-05-2021,14-06-2021,Fully Paid,14-07-2021,major purchase,Not Verified,91000.0,0.0913,91.26,0.0599,3000,23,3285,2,0,0.2,2021,5,11,1,2021,5,14,4,2021,6,14,0,2021,7,14,2,36
MI,toledo auto care,MORTGAGE,11-07-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,major purchase,Not Verified,44000.0,0.0925,106.47,0.0599,3500,16,3833,2,0,0.2,2021,7,11,6,2021,7,14,2,2021,7,14,2,2021,8,14,5,36
TX,STVT,MORTGAGE,11-08-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,major purchase,Not Verified,80000.0,0.0397,154.37,0.0699,5000,21,5557,2,0,0.4,2021,8,11,2,2021,5,16,6,2021,9,14,1,2021,10,14,3,36
IL,Central School District 301,MORTGAGE,10-06-2021,13-06-2021,13-06-2021,Fully Paid,13-07-2021,major purchase,Not Verified,44208.0,0.0358,217.78,0.0751,7000,12,7840,2,0,0.6,2021,6,10,3,2021,6,13,6,2021,6,13,6,2021,7,13,1,36
NM,San Juan Regional Medical Center,MORTGAGE,10-07-2021,15-12-2021,13-07-2021,Fully Paid,13-08-2021,major purchase,Not Verified,49500.0,0.1202,74.67,0.0751,2400,13,2688,2,0,0.6,2021,7,10,5,2021,12,15,2,2021,7,13,1,2021,8,13,4,36
TX,Vernon ISD,MORTGAGE,10-07-2021,16-05-2021,13-08-2021,Fully Paid,13-09-2021,major purchase,Not Verified,84000.0,0.1226,236.45,0.0751,7600,34,8512,2,0,0.6,2021,7,10,5,2021,5,16,6,2021,8,13,4,2021,9,13,0,36
NJ,Mitsubishi Fuso Truck of America,MORTGAGE,10-07-2021,13-02-2021,13-02-2021,Fully Paid,13-03-2021,major purchase,Not Verified,100000.0,0.143,311.11,0.0751,10000,51,11172,2,0,0.6,2021,7,10,5,2021,2,13,5,2021,2,13,5,2021,3,13,5,36
FL,Dr. Ray Pollock and Associates DDS PA,MORTGAGE,09-07-2021,16-02-2021,10-05-2021,Fully Paid,10-06-2021,major purchase,Not Verified,28000.0,0.0236,156.69,0.08,5000,7,5271,3,0,0.4,2021,7,9,4,2021,2,16,1,2021,5,10,0,2021,6,10,3,36
MI,Delphi,MORTGAGE,09-08-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,major purchase,Not Verified,40000.0,0.0687,158.06,0.0859,5000,11,5690,3,0,0.6,2021,8,9,0,2021,8,12,3,2021,8,12,3,2021,9,12,6,36
GA,Atlanta Falcons,MORTGAGE,10-10-2021,15-10-2021,12-08-2021,Fully Paid,12-09-2021,major purchase,Not Verified,88500.0,0.0839,373.33,0.0751,12000,39,13169,3,0,0.6,2021,10,10,6,2021,10,15,4,2021,8,12,3,2021,9,12,6,36
MI,Bartech Group,MORTGAGE,11-08-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,major purchase,Not Verified,103000.0,0.0506,186.61,0.0749,6000,18,6718,3,0,0.6,2021,8,11,2,2021,5,16,6,2021,8,14,5,2021,9,14,1,36
OH,Defense Finance and Accounting Services,MORTGAGE,10-11-2021,12-02-2021,12-03-2021,Fully Paid,12-04-2021,major purchase,Not Verified,37017.0,0.2428,172.51,0.0654,9000,12,6002,3,0,0.6,2021,11,10,2,2021,2,12,4,2021,3,12,4,2021,4,12,0,36
AL,Wise Alloys LLC,MORTGAGE,11-05-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,major purchase,Not Verified,48000.0,0.0785,152.09,0.0599,5000,15,5475,4,0,0.2,2021,5,11,1,2021,6,14,0,2021,6,14,0,2021,7,14,2,36
MI,L.D. Docsa,MORTGAGE,11-07-2021,16-05-2021,13-11-2021,Fully Paid,13-12-2021,major purchase,Not Verified,64000.0,0.0159,268.44,0.0599,8825,21,9580,4,0,0.2,2021,7,11,6,2021,5,16,6,2021,11,13,5,2021,12,13,0,36
IL,IBEW local 176 Eletrician,MORTGAGE,10-06-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,major purchase,Not Verified,48000.0,0.1745,36.93,0.0676,1200,19,1316,4,0,0.2,2021,6,10,3,2021,9,12,6,2021,9,12,6,2021,10,12,1,36
FL,No title,MORTGAGE,10-06-2021,12-12-2021,12-12-2021,Fully Paid,12-01-2022,major purchase,Not Verified,45000.0,0.0096,154.71,0.0714,5000,13,5538,4,0,0.4,2021,6,10,3,2021,12,12,6,2021,12,12,6,2022,1,12,2,36
NY,City of White Plains,MORTGAGE,10-05-2021,16-05-2021,11-09-2021,Fully Paid,11-10-2021,major purchase,Not Verified,95000.0,0.1266,201.12,0.0714,6500,39,6931,4,0,0.4,2021,5,10,0,2021,5,16,6,2021,9,11,5,2021,10,11,0,36
OH,Wesley Glen,MORTGAGE,10-06-2021,13-04-2021,13-04-2021,Fully Paid,13-05-2021,major purchase,Not Verified,115000.0,0.062,248.89,0.0751,8000,46,8948,4,0,0.6,2021,6,10,3,2021,4,13,1,2021,4,13,1,2021,5,13,3,36
IL,"Irvington Friendly Care, LLC",MORTGAGE,11-08-2021,13-07-2021,13-07-2021,Fully Paid,13-08-2021,major purchase,Not Verified,33390.0,0.1146,315.63,0.0849,10000,16,11167,4,0,0.8,2021,8,11,2,2021,7,13,1,2021,7,13,1,2021,8,13,4,36
CO,Lockheed Martin,MORTGAGE,11-06-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,major purchase,Not Verified,65000.0,0.1255,171.47,0.089,5400,24,6173,4,0,0.8,2021,6,11,4,2021,7,14,2,2021,7,14,2,2021,8,14,5,36
MO,Kansas University Medical Center,MORTGAGE,11-08-2021,13-08-2021,13-09-2021,Fully Paid,13-10-2021,major purchase,Not Verified,65000.0,0.0456,150.8,0.0542,5000,18,5377,5,0,0.0,2021,8,11,2,2021,8,13,4,2021,9,13,0,2021,10,13,2,36
VA,Veteran Enterprise Technology Servcies  LLC,MORTGAGE,11-04-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,major purchase,Not Verified,86604.0,0.0349,134.08,0.0766,4300,19,4827,5,0,0.8,2021,4,11,6,2021,5,14,4,2021,5,14,4,2021,6,14,0,36
CA,Comerica Bank,MORTGAGE,10-05-2021,13-05-2021,13-06-2021,Fully Paid,13-07-2021,major purchase,Not Verified,43000.0,0.0586,312.82,0.0788,10000,10,11262,5,0,0.8,2021,5,10,0,2021,5,13,3,2021,6,13,6,2021,7,13,1,36
PA,St Luke's Quakertown Hospital,MORTGAGE,11-11-2021,14-11-2021,14-12-2021,Fully Paid,14-01-2022,major purchase,Not Verified,75000.0,0.2309,106.53,0.0603,3500,32,3835,6,0,0.0,2021,11,11,3,2021,11,14,6,2021,12,14,1,2022,1,14,4,36
IL,Amdocs,MORTGAGE,09-12-2021,10-02-2021,10-03-2021,Fully Paid,10-04-2021,major purchase,Not Verified,98000.0,0.0043,31.22,0.0774,1000,9,1012,6,0,0.4,2021,12,9,3,2021,2,10,2,2021,3,10,2,2021,4,10,5,36
MI,Buchanan Community Schools,MORTGAGE,10-02-2021,16-05-2021,10-04-2021,Fully Paid,10-05-2021,major purchase,Not Verified,62000.0,0.1651,111.39,0.0714,3600,24,3642,6,0,0.4,2021,2,10,2,2021,5,16,6,2021,4,10,5,2021,5,10,0,36
IL,Rouse Consulting Group,MORTGAGE,11-05-2021,16-05-2021,14-02-2021,Fully Paid,14-03-2021,major purchase,Not Verified,57912.0,0.0261,168.9,0.0542,5600,25,6073,7,0,0.0,2021,5,11,1,2021,5,16,6,2021,2,14,6,2021,3,14,6,36
PA,Shannondell at valley forge,MORTGAGE,11-09-2021,14-09-2021,14-09-2021,Fully Paid,14-10-2021,major purchase,Not Verified,50000.0,0.1716,182.51,0.0599,6000,24,6570,7,0,0.2,2021,9,11,5,2021,9,14,1,2021,9,14,1,2021,10,14,3,36
TX,gunn infiniti,MORTGAGE,10-07-2021,16-05-2021,13-04-2021,Fully Paid,13-05-2021,major purchase,Not Verified,65004.0,0.0414,46.93,0.0788,1500,22,1687,7,0,0.8,2021,7,10,5,2021,5,16,6,2021,4,13,1,2021,5,13,3,36
MO,Root Lab,MORTGAGE,11-02-2021,15-04-2021,13-07-2021,Fully Paid,13-08-2021,major purchase,Not Verified,44000.0,0.1235,60.66,0.0579,2000,19,2176,8,0,0.2,2021,2,11,3,2021,4,15,3,2021,7,13,1,2021,8,13,4,36
IL,Lincoln Community High School,MORTGAGE,10-05-2021,15-01-2021,13-04-2021,Fully Paid,13-05-2021,major purchase,Not Verified,47000.0,0.1527,233.32,0.0751,7500,28,8399,8,0,0.6,2021,5,10,0,2021,1,15,4,2021,4,13,1,2021,5,13,3,36
CA,civil works corp,MORTGAGE,09-11-2021,12-11-2021,12-12-2021,Fully Paid,12-01-2022,major purchase,Not Verified,28500.0,0.1764,124.88,0.0774,4000,20,4496,9,0,0.4,2021,11,9,1,2021,11,12,4,2021,12,12,6,2022,1,12,2,36
CT,Town of Windham,MORTGAGE,11-04-2021,12-07-2021,12-07-2021,Fully Paid,12-08-2021,major purchase,Not Verified,75000.0,0.1027,310.1,0.0729,10000,32,10709,9,0,0.6,2021,4,11,6,2021,7,12,0,2021,7,12,0,2021,8,12,3,36
CA,Lending Club,MORTGAGE,10-02-2021,12-09-2021,10-08-2021,Fully Paid,10-09-2021,major purchase,Not Verified,125000.0,0.0029,311.1,0.0751,10000,30,10241,0,0,0.6,2021,2,10,2,2021,9,12,6,2021,8,10,1,2021,9,10,4,36
CA,Orkin Pest Control,MORTGAGE,11-08-2021,13-07-2021,13-06-2021,Fully Paid,13-07-2021,major purchase,Not Verified,100000.0,0.1195,157.82,0.0849,5000,33,5569,1,0,0.8,2021,8,11,2,2021,7,13,1,2021,6,13,6,2021,7,13,1,36
TX,Care Center Ministries,MORTGAGE,11-11-2021,14-12-2021,14-12-2021,Fully Paid,14-01-2022,major purchase,Not Verified,55000.0,0.194,304.36,0.0603,10000,40,10957,10,0,0.0,2021,11,11,3,2021,12,14,1,2021,12,14,1,2022,1,14,4,36
CT,No title,MORTGAGE,10-12-2021,12-02-2021,11-12-2021,Fully Paid,11-01-2022,major purchase,Not Verified,88512.0,0.1283,90.99,0.0579,3000,23,3100,10,0,0.2,2021,12,10,4,2021,2,12,4,2021,12,11,5,2022,1,11,1,36
DE,Smyrna school district,MORTGAGE,09-11-2021,12-07-2021,12-06-2021,Fully Paid,12-07-2021,major purchase,Not Verified,60000.0,0.068,37.28,0.074,1200,44,1353,10,0,0.2,2021,11,9,1,2021,7,12,0,2021,6,12,5,2021,7,12,0,36
FL,Bayfront Medical Center,MORTGAGE,11-06-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,major purchase,Not Verified,63000.0,0.085,123.5,0.0699,4000,20,4446,10,0,0.4,2021,6,11,4,2021,6,14,0,2021,6,14,0,2021,7,14,2,36
AL,Phifer Inc,MORTGAGE,10-01-2021,15-10-2021,12-10-2021,Fully Paid,12-11-2021,major purchase,Not Verified,32500.0,0.0746,154.7,0.0714,5000,32,5560,10,0,0.4,2021,1,10,6,2021,10,15,4,2021,10,12,1,2021,11,12,4,36
MO,ARAMARK Corporation,MORTGAGE,11-02-2021,14-03-2021,14-02-2021,Fully Paid,14-03-2021,major purchase,Not Verified,46000.0,0.0957,62.36,0.0766,2000,16,2245,10,0,0.8,2021,2,11,3,2021,3,14,6,2021,2,14,6,2021,3,14,6,36
AL,Copy Type,MORTGAGE,09-10-2021,11-12-2021,11-12-2021,Fully Paid,11-01-2022,major purchase,Not Verified,26000.0,0.1371,62.12,0.074,2000,24,2216,2,0,0.2,2021,10,9,5,2021,12,11,5,2021,12,11,5,2022,1,11,1,36
MD,Deloitte Consulting LLC,MORTGAGE,11-06-2021,16-05-2021,13-05-2021,Fully Paid,13-06-2021,major purchase,Not Verified,106000.0,0.108,189.38,0.0849,6000,36,6629,2,0,0.8,2021,6,11,4,2021,5,16,6,2021,5,13,3,2021,6,13,6,36
AZ,Lewis and Roca LLP,MORTGAGE,10-04-2021,15-11-2021,11-03-2021,Fully Paid,11-04-2021,major purchase,Not Verified,41800.0,0.1206,95.39,0.0676,3100,30,3255,3,0,0.2,2021,4,10,5,2021,11,15,0,2021,3,11,3,2021,4,11,6,36
